SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
3431,03/05/2020,Hong Kong,Hong Kong,2020-03-05T00:23:07,105,2,43
3432,03/05/2020,Gansu,Mainland China,2020-03-05T15:13:13,102,2,87
3433,03/05/2020,,Sweden,2020-03-05T18:03:03,94,0,0
3434,03/05/2020,Jilin,Mainland China,2020-03-05T14:53:03,93,1,88
3435,03/05/2020,,Norway,2020-03-05T17:43:03,87,0,0
3436,03/05/2020,,Netherlands,2020-03-05T14:23:03,82,0,0
3437,03/05/2020,Xinjiang,Mainland China,2020-03-05T06:03:08,76,3,70
3438,03/05/2020,Inner Mongolia,Mainland China,2020-03-05T23:53:01,75,1,65
3439,03/05/2020,Ningxia,Mainland China,2020-03-04T01:33:07,75,0,69
3440,03/05/2020,,Kuwait,2020-03-05T13:43:04,58,0,0
3441,03/05/2020,,Bahrain,2020-03-05T13:53:03,55,0,0
3442,03/05/2020,"King County, WA",US,2020-03-05T22:03:17,51,10,1
3443,03/05/2020,,Belgium,2020-03-05T13:53:03,50,0,1
3444,03/05/2020,,Malaysia,2020-03-04T13:03:08,50,0,22
3445,03/05/2020,,Thailand,2020-03-05T06:23:06,47,1,31
3446,03/05/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0
3447,03/05/2020,Taiwan,Taiwan,2020-03-05T14:53:03,44,1,12
3448,03/05/2020,,Austria,2020-03-05T17:53:02,41,0,0
3449,03/05/2020,,Iraq,2020-03-04T20:43:02,35,2,0
3450,03/05/2020,,Iceland,2020-03-05T13:53:03,34,0,0
3451,03/05/2020,,Greece,2020-03-05T14:23:03,31,0,0
3452,03/05/2020,,India,2020-03-05T13:53:03,30,0,3
3453,03/05/2020,,United Arab Emirates,2020-03-05T23:53:02,29,0,5
3454,03/05/2020,New South Wales,Australia,2020-03-04T20:43:03,22,1,4
3455,03/05/2020,"Toronto, ON",Canada,2020-03-05T17:53:03,21,0,2
3456,03/05/2020,,San Marino,2020-03-05T13:53:03,21,1,0
3457,03/05/2020,"Santa Clara, CA",US,2020-03-05T22:53:03,20,0,1
3458,03/05/2020,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
3459,03/05/2020,"Snohomish County, WA",US,2020-03-05T20:23:07,18,1,0
3460,03/05/2020,"Westchester County, NY",US,2020-03-05T21:33:03,18,0,0
3461,03/05/2020,,Israel,2020-03-05T17:53:02,16,0,1
3462,03/05/2020,,Lebanon,2020-03-05T17:53:02,16,0,1
3463,03/05/2020,,Oman,2020-03-05T17:53:02,16,0,2
3464,03/05/2020,,Vietnam,2020-02-25T08:53:02,16,0,16
3465,03/05/2020,Queensland,Australia,2020-03-05T17:33:06,13,0,8
3466,03/05/2020,British Columbia,Canada,2020-03-05T04:43:03,13,0,3
3467,03/05/2020,,Ecuador,2020-03-05T17:53:02,13,0,0
3468,03/05/2020,,Algeria,2020-03-04T19:33:03,12,0,0
3469,03/05/2020,,Czech Republic,2020-03-05T17:53:02,12,0,0
3470,03/05/2020,,Finland,2020-03-05T13:53:03,12,0,1
3471,03/05/2020,"Los Angeles, CA",US,2020-03-05T21:03:14,11,0,0
3472,03/05/2020,Victoria,Australia,2020-03-05T18:33:03,10,0,7
3473,03/05/2020,,Croatia,2020-03-04T16:53:02,10,0,0
3474,03/05/2020,,Denmark,2020-03-04T00:03:15,10,0,0
3475,03/05/2020,Macau,Macau,2020-03-03T12:33:02,10,0,9
3476,03/05/2020,,Portugal,2020-03-05T13:53:03,8,0,0
3477,03/05/2020,,Qatar,2020-03-04T00:03:15,8,0,0
3478,03/05/2020,,Azerbaijan,2020-03-05T13:53:03,6,0,0
3479,03/05/2020,,Belarus,2020-03-04T12:43:03,6,0,0
3480,03/05/2020,,Ireland,2020-03-04T21:13:07,6,0,0
3481,03/05/2020,,Romania,2020-03-05T06:23:06,6,0,1
3482,03/05/2020,South Australia,Australia,2020-03-04T21:03:07,5,0,2
3483,03/05/2020,,Mexico,2020-03-03T10:03:04,5,0,1
3484,03/05/2020,,Pakistan,2020-03-03T04:33:03,5,0,0
3485,03/05/2020,,Saudi Arabia,2020-03-05T17:53:03,5,0,0
3486,03/05/2020,"Cook County, IL",US,2020-03-05T18:33:03,5,0,2
3487,03/05/2020,,Brazil,2020-03-04T20:33:02,4,0,0
3488,03/05/2020,,Chile,2020-03-05T18:13:04,4,0,0
3489,03/05/2020,,Georgia,2020-03-05T13:53:03,4,0,0
3490,03/05/2020,,Palestine,2020-03-05T13:53:03,4,0,0
3491,03/05/2020,,Russia,2020-03-05T13:53:03,4,0,2
3492,03/05/2020,,Senegal,2020-03-04T20:43:02,4,0,0
3493,03/05/2020,"New York City, NY",US,2020-03-05T21:03:13,4,0,0
3494,03/05/2020,Western Australia,Australia,2020-03-05T17:13:35,3,1,0
3495,03/05/2020,,Egypt,2020-03-05T13:53:03,3,0,1
3496,03/05/2020,,Estonia,2020-03-05T13:53:03,3,0,0
3497,03/05/2020,,New Zealand,2020-03-04T20:13:11,3,0,0
3498,03/05/2020,,Philippines,2020-02-12T07:43:02,3,1,1
3499,03/05/2020,,Saint Barthelemy,2020-03-04T02:43:03,3,0,0
3500,03/05/2020,"Orange County, CA",US,2020-03-04T02:13:11,3,0,0
3501,03/05/2020,"San Diego County, CA",US,2020-03-05T20:33:03,3,0,1
3502,03/05/2020,,Bosnia and Herzegovina,2020-03-05T17:13:30,2,0,0
3503,03/05/2020," Montreal, QC",Canada,2020-03-05T14:03:04,2,0,0
3504,03/05/2020,,Hungary,2020-03-05T17:13:27,2,0,0
3505,03/05/2020,,Indonesia,2020-03-02T18:03:04,2,0,0
3506,03/05/2020,,Morocco,2020-03-05T13:53:03,2,0,0
3507,03/05/2020,,Slovenia,2020-03-05T17:13:30,2,0,0
3508,03/05/2020,"Bergen County, NJ",US,2020-03-05T21:03:12,2,0,0
3509,03/05/2020,"Fulton County, GA",US,2020-03-03T03:33:02,2,0,0
3510,03/05/2020,"Grafton County, NH",US,2020-03-03T23:33:03,2,0,0
3511,03/05/2020,"Harris County, TX",US,2020-03-05T21:53:02,2,0,0
3512,03/05/2020,"Hillsborough, FL",US,2020-03-03T18:33:02,2,0,0
3513,03/05/2020,"Placer County, CA",US,2020-03-04T19:53:02,2,1,0
3514,03/05/2020,"Providence, RI",US,2020-03-02T03:43:02,2,0,0
3515,03/05/2020,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
3516,03/05/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
3517,03/05/2020,"San Francisco County, CA",US,2020-03-05T20:33:03,2,0,0
3518,03/05/2020,"San Mateo, CA",US,2020-03-03T00:43:02,2,0,0
3519,03/05/2020,"Washington County, OR",US,2020-03-03T03:03:02,2,0,0
3520,03/05/2020,,Afghanistan,2020-02-24T23:33:02,1,0,0
3521,03/05/2020,,Andorra,2020-03-02T20:23:16,1,0,0
3522,03/05/2020,,Argentina,2020-03-04T01:33:07,1,0,0
3523,03/05/2020,,Armenia,2020-03-01T19:53:02,1,0,0
3524,03/05/2020,Northern Territory,Australia,2020-03-04T19:43:02,1,0,0
3525,03/05/2020,Tasmania,Australia,2020-03-02T20:53:02,1,0,0
3526,03/05/2020,,Cambodia,2020-02-12T07:43:02,1,0,1
3527,03/05/2020,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
3528,03/05/2020,,Dominican Republic,2020-03-02T16:33:02,1,0,0
3529,03/05/2020,,Faroe Islands,2020-03-04T12:53:03,1,0,0
3530,03/05/2020,,Gibraltar,2020-03-04T13:03:13,1,0,0
3531,03/05/2020,,Jordan,2020-03-03T15:33:02,1,0,0
3532,03/05/2020,,Latvia,2020-03-04T01:33:07,1,0,0
3533,03/05/2020,,Liechtenstein,2020-03-04T01:33:07,1,0,0
3534,03/05/2020,,Lithuania,2020-02-28T16:23:03,1,0,0
3535,03/05/2020,,Luxembourg,2020-03-03T00:23:16,1,0,0
3536,03/05/2020,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
3537,03/05/2020,,Monaco,2020-02-29T00:33:01,1,0,0
3538,03/05/2020,,Nepal,2020-02-12T14:43:03,1,0,1
3539,03/05/2020,,Nigeria,2020-02-28T16:23:03,1,0,0
3540,03/05/2020,,North Macedonia,2020-02-27T16:23:03,1,0,0
3541,03/05/2020,,Poland,2020-03-04T15:13:18,1,0,0
3542,03/05/2020,,South Africa,2020-03-05T13:53:03,1,0,0
3543,03/05/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
3544,03/05/2020,,Tunisia,2020-03-04T01:33:07,1,0,0
3545,03/05/2020," Norfolk County, MA",US,2020-03-03T14:33:03,1,0,0
3546,03/05/2020,"Berkeley, CA",US,2020-03-03T23:53:03,1,0,0
3547,03/05/2020,"Boston, MA",US,2020-02-28T21:13:12,1,0,1
3548,03/05/2020,"Clark County, NV",US,2020-03-05T20:53:03,1,0,0
3549,03/05/2020,"Contra Costa County, CA",US,2020-03-04T04:23:05,1,0,0
3550,03/05/2020,"Fort Bend County, TX",US,2020-03-05T01:16:59,1,0,0
3551,03/05/2020,"Grant County, WA",US,2020-03-05T20:23:07,1,0,0
3552,03/05/2020,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
3553,03/05/2020,"Madison, WI",US,2020-03-03T15:53:03,1,0,1
3554,03/05/2020,"Maricopa County, AZ",US,2020-03-03T17:33:02,1,0,0
3555,03/05/2020,"Queens County, NY",US,2020-03-05T21:43:02,1,0,0
3556,03/05/2020,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
3557,03/05/2020,"Santa Rosa County, FL",US,2020-03-05T20:03:03,1,0,0
3558,03/05/2020,"Sarasota, FL",US,2020-03-02T03:23:06,1,0,0
3559,03/05/2020,"Sonoma County, CA",US,2020-03-02T20:53:02,1,0,0
3560,03/05/2020,"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1
3561,03/05/2020,"Umatilla, OR",US,2020-03-02T20:23:16,1,0,0
3562,03/05/2020,"Wake County, NC",US,2020-03-03T20:53:02,1,0,0
3563,03/05/2020,"Williamson County, TN",US,2020-03-05T23:33:03,1,0,0
3564,03/05/2020,,Ukraine,2020-03-03T15:33:02,1,0,0
3565,03/05/2020,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
3566,03/05/2020,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3567,03/05/2020,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3568,03/05/2020,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3569,03/06/2020,Hubei,Mainland China,2020-03-06T14:23:04,67592,2931,42033
3570,03/06/2020,,South Korea,2020-03-06T13:33:03,6593,42,135
3571,03/06/2020,,Iran,2020-03-06T12:23:04,4747,124,913
3572,03/06/2020,,Italy,2020-03-06T17:33:03,4636,197,523
3573,03/06/2020,Guangdong,Mainland China,2020-03-06T12:53:03,1352,7,1216
3574,03/06/2020,Henan,Mainland China,2020-03-06T12:43:03,1272,22,1244
3575,03/06/2020,Zhejiang,Mainland China,2020-03-06T10:23:03,1215,1,1147
3576,03/06/2020,Hunan,Mainland China,2020-03-06T11:03:10,1018,4,955
3577,03/06/2020,Anhui,Mainland China,2020-03-06T03:23:06,990,6,979
3578,03/06/2020,Jiangxi,Mainland China,2020-03-06T14:23:04,935,1,909
3579,03/06/2020,Shandong,Mainland China,2020-03-06T11:03:10,758,6,618
3580,03/06/2020,Diamond Princess cruise ship,Others,2020-03-06T01:29:39,696,6,40
3581,03/06/2020,,Germany,2020-03-06T17:53:03,670,0,17
3582,03/06/2020,,France,2020-03-06T20:13:13,653,9,12
3583,03/06/2020,Jiangsu,Mainland China,2020-03-06T10:23:03,631,0,594
3584,03/06/2020,Chongqing,Mainland China,2020-03-06T11:03:10,576,6,513
3585,03/06/2020,Sichuan,Mainland China,2020-03-06T12:53:03,539,3,442
3586,03/06/2020,Heilongjiang,Mainland China,2020-03-06T14:23:04,481,13,396
3587,03/06/2020,Beijing,Mainland China,2020-03-06T12:53:03,422,8,299
3588,03/06/2020,,Japan,2020-03-06T20:13:13,420,6,46
3589,03/06/2020,,Spain,2020-03-06T20:13:13,400,5,2
3590,03/06/2020,Shanghai,Mainland China,2020-03-06T06:03:13,342,3,306
3591,03/06/2020,Hebei,Mainland China,2020-03-06T03:23:06,318,6,305
3592,03/06/2020,Fujian,Mainland China,2020-03-06T12:53:03,296,1,284
3593,03/06/2020,Guangxi,Mainland China,2020-03-06T00:33:02,252,2,217
3594,03/06/2020,Shaanxi,Mainland China,2020-03-06T10:23:03,245,1,226
3595,03/06/2020,,Switzerland,2020-03-06T15:23:19,214,1,3
3596,03/06/2020,Yunnan,Mainland China,2020-03-06T03:23:06,174,2,170
3597,03/06/2020,Hainan,Mainland China,2020-03-05T06:13:10,168,6,158
3598,03/06/2020,,UK,2020-03-06T15:33:03,163,2,8
3599,03/06/2020,Guizhou,Mainland China,2020-03-02T01:13:06,146,2,114
3600,03/06/2020,Tianjin,Mainland China,2020-03-05T03:33:27,136,3,128
3601,03/06/2020,Shanxi,Mainland China,2020-03-05T14:53:03,133,0,126
3602,03/06/2020,,Singapore,2020-03-06T13:03:12,130,0,78
3603,03/06/2020,,Netherlands,2020-03-06T13:23:06,128,1,0
3604,03/06/2020,Liaoning,Mainland China,2020-03-03T14:33:03,125,1,106
3605,03/06/2020,Gansu,Mainland China,2020-03-06T14:43:15,119,2,87
3606,03/06/2020,,Belgium,2020-03-06T12:33:03,109,0,1
3607,03/06/2020,,Norway,2020-03-06T16:33:04,108,0,0
3608,03/06/2020,Hong Kong,Hong Kong,2020-03-06T23:13:06,107,2,46
3609,03/06/2020,,Sweden,2020-03-06T13:03:12,101,0,0
3610,03/06/2020,Jilin,Mainland China,2020-03-06T10:23:03,93,1,90
3611,03/06/2020,,Malaysia,2020-03-06T12:33:03,83,0,22
3612,03/06/2020,Xinjiang,Mainland China,2020-03-06T05:53:03,76,3,71
3613,03/06/2020,Inner Mongolia,Mainland China,2020-03-05T23:53:01,75,1,65
3614,03/06/2020,Ningxia,Mainland China,2020-03-06T12:53:03,75,0,71
3615,03/06/2020,,Bahrain,2020-03-06T15:33:03,60,0,4
3616,03/06/2020,,Kuwait,2020-03-05T13:43:04,58,0,0
3617,03/06/2020,"King County, WA",US,2020-03-06T23:13:07,58,12,1
3618,03/06/2020,,Austria,2020-03-06T16:33:04,55,0,0
3619,03/06/2020,,Thailand,2020-03-06T08:33:03,48,1,31
3620,03/06/2020,,Greece,2020-03-06T13:03:12,45,0,0
3621,03/06/2020,Taiwan,Taiwan,2020-03-06T12:43:03,45,1,12
3622,03/06/2020,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0
3623,03/06/2020,,Iceland,2020-03-06T15:33:03,43,0,0
3624,03/06/2020,,Iraq,2020-03-06T13:23:06,40,3,0
3625,03/06/2020,,India,2020-03-06T13:03:12,31,0,3
3626,03/06/2020,,United Arab Emirates,2020-03-05T23:53:02,29,0,5
3627,03/06/2020,New South Wales,Australia,2020-03-06T04:53:02,26,1,4
3628,03/06/2020,"Toronto, ON",Canada,2020-03-06T20:53:02,24,0,2
3629,03/06/2020,,Denmark,2020-03-06T13:03:12,23,0,1
3630,03/06/2020,,Lebanon,2020-03-06T20:33:03,22,0,1
3631,03/06/2020,British Columbia,Canada,2020-03-06T04:43:03,21,0,3
3632,03/06/2020,,Israel,2020-03-06T20:33:03,21,0,2
3633,03/06/2020,,San Marino,2020-03-05T13:53:03,21,1,0
3634,03/06/2020,"Santa Clara, CA",US,2020-03-05T22:53:03,20,0,1
3635,03/06/2020,"Snohomish County, WA",US,2020-03-06T23:13:07,19,1,0
3636,03/06/2020,"Westchester County, NY",US,2020-03-06T15:43:03,19,0,0
3637,03/06/2020,,Czech Republic,2020-03-06T16:33:04,18,0,0
3638,03/06/2020,,Ireland,2020-03-06T20:43:03,18,0,0
3639,03/06/2020,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
3640,03/06/2020,,Algeria,2020-03-06T01:29:39,17,0,0
3641,03/06/2020,,Oman,2020-03-05T17:53:02,16,0,2
3642,03/06/2020,,Palestine,2020-03-06T20:33:03,16,0,0
3643,03/06/2020,"New York County, NY",US,2020-03-06T19:13:40,16,0,0
3644,03/06/2020,,Vietnam,2020-02-25T08:53:02,16,0,16
3645,03/06/2020,,Egypt,2020-03-06T13:03:13,15,0,1
3646,03/06/2020,,Finland,2020-03-06T13:03:12,15,0,1
3647,03/06/2020,Queensland,Australia,2020-03-05T17:33:06,13,0,8
3648,03/06/2020,,Brazil,2020-03-06T20:33:03,13,0,0
3649,03/06/2020,,Ecuador,2020-03-05T17:53:02,13,0,0
3650,03/06/2020,,Portugal,2020-03-06T20:33:03,13,0,0
3651,03/06/2020,,Russia,2020-03-06T20:43:03,13,0,2
3652,03/06/2020,"Los Angeles, CA",US,2020-03-06T23:13:07,13,0,0
3653,03/06/2020,,Croatia,2020-03-06T08:33:03,11,0,0
3654,03/06/2020,Victoria,Australia,2020-03-05T18:33:03,10,0,7
3655,03/06/2020,,Estonia,2020-03-06T13:03:13,10,0,0
3656,03/06/2020,Macau,Macau,2020-03-06T10:23:03,10,0,10
3657,03/06/2020,,Romania,2020-03-06T16:43:04,9,0,1
3658,03/06/2020,,Qatar,2020-03-04T00:03:15,8,0,0
3659,03/06/2020,South Australia,Australia,2020-03-06T04:23:08,7,0,2
3660,03/06/2020,,Slovenia,2020-03-06T15:33:03,7,0,0
3661,03/06/2020,,Azerbaijan,2020-03-05T13:53:03,6,0,0
3662,03/06/2020,,Belarus,2020-03-04T12:43:03,6,0,0
3663,03/06/2020,,Mexico,2020-03-06T16:43:04,6,0,1
3664,03/06/2020,,Pakistan,2020-03-06T13:03:12,6,0,0
3665,03/06/2020,,Philippines,2020-03-06T07:03:05,5,1,1
3666,03/06/2020,,Poland,2020-03-06T16:43:04,5,0,0
3667,03/06/2020,,Saudi Arabia,2020-03-05T17:53:03,5,0,0
3668,03/06/2020,"Cook County, IL",US,2020-03-05T18:33:03,5,0,2
3669,03/06/2020,"Placer County, CA",US,2020-03-06T23:13:07,5,1,0
3670,03/06/2020,"Unassigned Location, WA",US,2020-03-06T00:33:03,5,0,0
3671,03/06/2020,,Chile,2020-03-05T18:13:04,4,0,0
3672,03/06/2020,,Georgia,2020-03-05T13:53:03,4,0,0
3673,03/06/2020,,Indonesia,2020-03-06T12:33:03,4,0,0
3674,03/06/2020,,New Zealand,2020-03-06T01:29:39,4,0,0
3675,03/06/2020,,Senegal,2020-03-04T20:43:02,4,0,0
3676,03/06/2020,Western Australia,Australia,2020-03-05T17:13:35,3,1,0
3677,03/06/2020,,North Macedonia,2020-03-06T20:23:11,3,0,0
3678,03/06/2020,,Saint Barthelemy,2020-03-04T02:43:03,3,0,0
3679,03/06/2020,"Contra Costa County, CA",US,2020-03-06T19:43:02,3,0,0
3680,03/06/2020,"Harris County, TX",US,2020-03-06T15:43:02,3,0,0
3681,03/06/2020,"Montgomery County, MD",US,2020-03-06T04:03:17,3,0,0
3682,03/06/2020,"Orange County, CA",US,2020-03-04T02:13:11,3,0,0
3683,03/06/2020,"San Diego County, CA",US,2020-03-05T20:33:03,3,0,1
3684,03/06/2020,"Suffolk County, MA",US,2020-03-06T18:33:03,3,0,1
3685,03/06/2020,,Argentina,2020-03-06T01:29:39,2,0,0
3686,03/06/2020,,Bosnia and Herzegovina,2020-03-05T17:13:30,2,0,0
3687,03/06/2020," Montreal, QC",Canada,2020-03-05T14:03:04,2,0,0
3688,03/06/2020,,Dominican Republic,2020-03-06T15:33:03,2,0,0
3689,03/06/2020,,Hungary,2020-03-05T17:13:27,2,0,0
3690,03/06/2020,,Luxembourg,2020-03-06T01:29:39,2,0,0
3691,03/06/2020,,Morocco,2020-03-05T13:53:03,2,0,0
3692,03/06/2020," Norfolk County, MA",US,2020-03-06T18:33:03,2,0,0
3693,03/06/2020,"Bergen County, NJ",US,2020-03-05T21:03:12,2,0,0
3694,03/06/2020,"Denver County, CO",US,2020-03-06T23:33:02,2,0,0
3695,03/06/2020,"Fulton County, GA",US,2020-03-03T03:33:02,2,0,0
3696,03/06/2020,"Grafton County, NH",US,2020-03-03T23:33:03,2,0,0
3697,03/06/2020,"Hillsborough, FL",US,2020-03-03T18:33:02,2,0,0
3698,03/06/2020,"Maricopa County, AZ",US,2020-03-06T18:33:03,2,0,0
3699,03/06/2020,"Providence, RI",US,2020-03-02T03:43:02,2,0,0
3700,03/06/2020,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
3701,03/06/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
3702,03/06/2020,"San Francisco County, CA",US,2020-03-05T20:33:03,2,0,0
3703,03/06/2020,"San Mateo, CA",US,2020-03-03T00:43:02,2,0,0
3704,03/06/2020,"Summit County, CO",US,2020-03-06T01:29:39,2,0,0
3705,03/06/2020,"Washington County, OR",US,2020-03-03T03:03:02,2,0,0
3706,03/06/2020,,Afghanistan,2020-02-24T23:33:02,1,0,0
3707,03/06/2020,,Andorra,2020-03-02T20:23:16,1,0,0
3708,03/06/2020,,Armenia,2020-03-01T19:53:02,1,0,0
3709,03/06/2020,Tasmania,Australia,2020-03-02T20:53:02,1,0,0
3710,03/06/2020,,Bhutan,2020-03-06T15:43:02,1,0,0
3711,03/06/2020,,Cambodia,2020-02-12T07:43:02,1,0,1
3712,03/06/2020,,Cameroon,2020-03-06T15:43:02,1,0,0
3713,03/06/2020,"Calgary, Alberta",Canada,2020-03-06T13:13:34,1,0,0
3714,03/06/2020,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
3715,03/06/2020,,Colombia,2020-03-06T20:43:03,1,0,0
3716,03/06/2020,,Costa Rica,2020-03-06T01:29:39,1,0,0
3717,03/06/2020,,Faroe Islands,2020-03-04T12:53:03,1,0,0
3718,03/06/2020,,Gibraltar,2020-03-04T13:03:13,1,0,0
3719,03/06/2020,,Jordan,2020-03-03T15:33:02,1,0,0
3720,03/06/2020,,Latvia,2020-03-04T01:33:07,1,0,0
3721,03/06/2020,,Liechtenstein,2020-03-04T01:33:07,1,0,0
3722,03/06/2020,,Lithuania,2020-02-28T16:23:03,1,0,0
3723,03/06/2020,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
3724,03/06/2020,,Monaco,2020-02-29T00:33:01,1,0,0
3725,03/06/2020,,Nepal,2020-02-12T14:43:03,1,0,1
3726,03/06/2020,,Nigeria,2020-02-28T16:23:03,1,0,0
3727,03/06/2020,,Peru,2020-03-06T15:43:02,1,0,0
3728,03/06/2020,,Serbia,2020-03-06T15:43:02,1,0,0
3729,03/06/2020,,Slovakia,2020-03-06T13:03:14,1,0,0
3730,03/06/2020,,South Africa,2020-03-06T15:43:02,1,0,0
3731,03/06/2020,,Sri Lanka,2020-02-08T03:43:03,1,0,1
3732,03/06/2020,,Togo,2020-03-06T15:33:03,1,0,0
3733,03/06/2020,,Tunisia,2020-03-04T01:33:07,1,0,0
3734,03/06/2020,"Berkeley, CA",US,2020-03-03T23:53:03,1,0,0
3735,03/06/2020,"Chatham County, NC",US,2020-03-06T16:13:15,1,0,0
3736,03/06/2020,"Clark County, NV",US,2020-03-05T20:53:03,1,0,0
3737,03/06/2020,"Delaware County, PA",US,2020-03-06T15:33:03,1,0,0
3738,03/06/2020,"Douglas County, NE",US,2020-03-06T23:33:02,1,0,0
3739,03/06/2020,"Fayette County, KY",US,2020-03-06T23:23:03,1,0,0
3740,03/06/2020,"Floyd County, GA",US,2020-03-06T17:53:03,1,0,0
3741,03/06/2020,"Fort Bend County, TX",US,2020-03-05T01:16:59,1,0,0
3742,03/06/2020,"Grant County, WA",US,2020-03-05T20:23:07,1,0,0
3743,03/06/2020,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
3744,03/06/2020,"Madison, WI",US,2020-03-03T15:53:03,1,0,1
3745,03/06/2020,"Marion County, IN",US,2020-03-06T17:13:12,1,0,0
3746,03/06/2020,"Middlesex County, MA",US,2020-03-06T01:29:39,1,0,0
3747,03/06/2020,"Nassau County, NY",US,2020-03-06T14:43:15,1,0,0
3748,03/06/2020,"Norwell County, MA",US,2020-03-06T02:33:03,1,0,0
3749,03/06/2020,"Ramsey County, MN",US,2020-03-06T23:23:03,1,0,0
3750,03/06/2020,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
3751,03/06/2020,"Santa Rosa County, FL",US,2020-03-05T20:03:03,1,0,0
3752,03/06/2020,"Sarasota, FL",US,2020-03-02T03:23:06,1,0,0
3753,03/06/2020,"Sonoma County, CA",US,2020-03-02T20:53:02,1,0,0
3754,03/06/2020,"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1
3755,03/06/2020,"Umatilla, OR",US,2020-03-02T20:23:16,1,0,0
3756,03/06/2020,"Wake County, NC",US,2020-03-03T20:53:02,1,0,0
3757,03/06/2020,"Washoe County, NV",US,2020-03-06T19:43:02,1,0,0
3758,03/06/2020,"Wayne County, PA",US,2020-03-06T16:13:15,1,0,0
3759,03/06/2020,"Williamson County, TN",US,2020-03-05T23:33:03,1,0,0
3760,03/06/2020,"Yolo County, CA",US,2020-03-06T20:13:14,1,0,0
3761,03/06/2020,,Ukraine,2020-03-03T15:33:02,1,0,0
3762,03/06/2020,,Vatican City,2020-03-06T15:43:02,1,0,0
3763,03/06/2020,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
3764,03/06/2020,Northern Territory,Australia,2020-03-06T04:33:03,0,0,0
3765,03/06/2020,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3766,03/06/2020,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3767,03/06/2020,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3768,03/07/2020,Hubei,Mainland China,2020-03-07T11:13:04,67666,2959,43500
3769,03/07/2020,,South Korea,2020-03-07T10:13:22,7041,44,135
3770,03/07/2020,,Italy,2020-03-07T17:33:03,5883,233,589
3771,03/07/2020,,Iran,2020-03-07T17:43:05,5823,145,1669
3772,03/07/2020,Guangdong,Mainland China,2020-03-07T10:43:02,1352,7,1237
3773,03/07/2020,Henan,Mainland China,2020-03-07T11:23:10,1272,22,1244
3774,03/07/2020,Zhejiang,Mainland China,2020-03-07T09:03:05,1215,1,1154
3775,03/07/2020,Hunan,Mainland China,2020-03-07T09:03:05,1018,4,960
3776,03/07/2020,Anhui,Mainland China,2020-03-06T03:23:06,990,6,979
3777,03/07/2020,,France,2020-03-07T20:33:02,949,11,12
3778,03/07/2020,Jiangxi,Mainland China,2020-03-07T01:13:18,935,1,916
3779,03/07/2020,,Germany,2020-03-07T17:43:05,799,0,18
3780,03/07/2020,Shandong,Mainland China,2020-03-07T13:03:05,758,6,627
3781,03/07/2020,Diamond Princess cruise ship,Others,2020-03-06T01:29:39,696,6,40
3782,03/07/2020,Jiangsu,Mainland China,2020-03-07T14:53:02,631,0,606
3783,03/07/2020,Chongqing,Mainland China,2020-03-07T23:23:02,576,6,526
3784,03/07/2020,Sichuan,Mainland China,2020-03-07T13:03:05,539,3,454
3785,03/07/2020,,Spain,2020-03-07T17:43:05,500,10,30
3786,03/07/2020,Heilongjiang,Mainland China,2020-03-07T09:03:05,481,13,403
3787,03/07/2020,,Japan,2020-03-07T17:43:05,461,6,76
3788,03/07/2020,Beijing,Mainland China,2020-03-07T01:03:05,426,8,303
3789,03/07/2020,Shanghai,Mainland China,2020-03-07T03:53:03,342,3,313
3790,03/07/2020,Hebei,Mainland China,2020-03-07T13:03:05,318,6,307
3791,03/07/2020,Fujian,Mainland China,2020-03-07T13:03:05,296,1,295
